#oghma_data
#x wavelength (m)
#y alpha (m-1)
1.165000e-06	2.711620e+05
1.170000e-06	2.737581e+05
1.175000e-06	2.763708e+05
1.180000e-06	2.790000e+05
1.185000e-06	2.816458e+05
1.190000e-06	2.843084e+05
1.195000e-06	2.869879e+05
1.200000e-06	2.896842e+05
1.205000e-06	2.923977e+05
1.210000e-06	2.951282e+05
1.215000e-06	2.978761e+05
1.220000e-06	3.006412e+05
1.225000e-06	3.034239e+05
1.230000e-06	3.062240e+05
1.235000e-06	3.090419e+05
1.240000e-06	3.118775e+05
1.245000e-06	3.147310e+05
1.250000e-06	3.176025e+05
1.255000e-06	3.204921e+05
1.260000e-06	3.233999e+05
1.265000e-06	3.263260e+05
1.270000e-06	3.292706e+05
1.275000e-06	3.322337e+05
1.280000e-06	3.352156e+05
1.285000e-06	3.382162e+05
1.290000e-06	3.412358e+05
1.295000e-06	3.442744e+05
1.300000e-06	3.473322e+05
1.305000e-06	3.504092e+05
1.310000e-06	3.535058e+05
1.315000e-06	3.566218e+05
1.320000e-06	3.597576e+05
1.325000e-06	3.629131e+05
1.330000e-06	3.660887e+05
1.335000e-06	3.692843e+05
1.340000e-06	3.725002e+05
1.345000e-06	3.757364e+05
1.350000e-06	3.789931e+05
1.355000e-06	3.822705e+05
1.360000e-06	3.855687e+05
1.365000e-06	3.888878e+05
1.370000e-06	3.922280e+05
1.375000e-06	3.955895e+05
1.380000e-06	3.989723e+05
1.385000e-06	4.023767e+05
1.390000e-06	4.058028e+05
1.395000e-06	4.092508e+05
1.400000e-06	4.127208e+05
1.405000e-06	4.162130e+05
1.410000e-06	4.197276e+05
1.415000e-06	4.232647e+05
1.420000e-06	4.268244e+05
1.425000e-06	4.304070e+05
1.430000e-06	4.340127e+05
1.435000e-06	4.376416e+05
1.440000e-06	4.412938e+05
1.445000e-06	4.449696e+05
1.450000e-06	4.486692e+05
1.455000e-06	4.523927e+05
1.460000e-06	4.561404e+05
1.465000e-06	4.599123e+05
1.470000e-06	4.637088e+05
1.475000e-06	4.675300e+05
1.480000e-06	4.713760e+05
1.485000e-06	4.752472e+05
1.490000e-06	4.791437e+05
1.495000e-06	4.830657e+05
1.500000e-06	4.870135e+05
1.505000e-06	4.909871e+05
1.510000e-06	4.949870e+05
1.515000e-06	4.990131e+05
1.520000e-06	5.030659e+05
1.525000e-06	5.071455e+05
1.530000e-06	5.112522e+05
1.535000e-06	5.153861e+05
1.540000e-06	5.195476e+05
1.545000e-06	5.237368e+05
1.550000e-06	5.279539e+05
1.555000e-06	5.321993e+05
1.560000e-06	5.364732e+05
1.565000e-06	5.407759e+05
1.570000e-06	5.451075e+05
1.575000e-06	5.494683e+05
1.580000e-06	5.538587e+05
1.585000e-06	5.582788e+05
1.590000e-06	5.627290e+05
1.595000e-06	5.672095e+05
1.600000e-06	5.717206e+05
