wavelength_nm,R_0deg,T_0deg,R_30deg,T_30deg,R_45deg,T_45deg,R_60deg,T_60deg
1006.0,0.839901,0.047625,0.846284,0.045942,0.852197,0.045397,0.860971,0.045170
1008.0,0.840880,0.047088,0.847169,0.045447,0.852966,0.044946,0.861543,0.044789
1010.0,0.841845,0.046559,0.848043,0.044960,0.853726,0.044501,0.862109,0.044414
1012.0,0.842798,0.046038,0.848905,0.044480,0.854475,0.044063,0.862667,0.044043
1014.0,0.843738,0.045526,0.849756,0.044008,0.855216,0.043631,0.863219,0.043677
1016.0,0.844666,0.045022,0.850596,0.043542,0.855947,0.043205,0.863764,0.043315
1018.0,0.845581,0.044526,0.851425,0.043084,0.856669,0.042785,0.864303,0.042958
1020.0,0.846484,0.044037,0.852243,0.042633,0.857382,0.042371,0.864835,0.042606
1022.0,0.847376,0.043556,0.853051,0.042188,0.858087,0.041963,0.865361,0.042258
1024.0,0.848255,0.043083,0.853849,0.041751,0.858782,0.041561,0.865881,0.041914
1026.0,0.849124,0.042616,0.854637,0.041319,0.859469,0.041164,0.866395,0.041575
1028.0,0.849981,0.042157,0.855414,0.040894,0.860148,0.040773,0.866902,0.041240
1030.0,0.850827,0.041705,0.856182,0.040476,0.860818,0.040387,0.867404,0.040909
1032.0,0.851662,0.041260,0.856940,0.040063,0.861481,0.040007,0.867899,0.040582
1034.0,0.852486,0.040822,0.857688,0.039657,0.862135,0.039631,0.868389,0.040259
1036.0,0.853300,0.040390,0.858428,0.039256,0.862781,0.039262,0.868874,0.039940
1038.0,0.854104,0.039965,0.859158,0.038861,0.863420,0.038897,0.869352,0.039625
1040.0,0.854897,0.039546,0.859879,0.038472,0.864051,0.038537,0.869825,0.039313
1042.0,0.855681,0.039134,0.860591,0.038089,0.864674,0.038182,0.870293,0.039006
1044.0,0.856454,0.038727,0.861294,0.037711,0.865290,0.037831,0.870755,0.038702
1046.0,0.857218,0.038327,0.861989,0.037339,0.865899,0.037486,0.871212,0.038402
1048.0,0.857973,0.037932,0.862675,0.036972,0.866500,0.037145,0.871664,0.038105
1050.0,0.858718,0.037544,0.863353,0.036610,0.867095,0.036809,0.872110,0.037812
1052.0,0.859454,0.037161,0.864023,0.036253,0.867682,0.036477,0.872552,0.037522
1054.0,0.860181,0.036784,0.864685,0.035901,0.868263,0.036150,0.872988,0.037236
1056.0,0.860899,0.036412,0.865339,0.035555,0.868837,0.035827,0.873420,0.036953
1058.0,0.861608,0.036045,0.865985,0.035213,0.869404,0.035508,0.873846,0.036674
1060.0,0.862309,0.035684,0.866623,0.034875,0.869964,0.035193,0.874268,0.036398
1062.0,0.863001,0.035328,0.867253,0.034543,0.870519,0.034883,0.874685,0.036125
1064.0,0.863685,0.034977,0.867877,0.034215,0.871066,0.034576,0.875098,0.035855
1066.0,0.864360,0.034632,0.868493,0.033892,0.871608,0.034274,0.875506,0.035588
1068.0,0.865028,0.034291,0.869101,0.033573,0.872143,0.033975,0.875909,0.035324
1070.0,0.865687,0.033955,0.869703,0.033259,0.872673,0.033681,0.876308,0.035064
1072.0,0.866339,0.033623,0.870297,0.032948,0.873196,0.033390,0.876703,0.034806
1074.0,0.866983,0.033297,0.870885,0.032642,0.873713,0.033103,0.877093,0.034552
1076.0,0.867620,0.032975,0.871466,0.032341,0.874225,0.032819,0.877479,0.034300
1078.0,0.868249,0.032657,0.872040,0.032043,0.874731,0.032539,0.877861,0.034051
1080.0,0.868871,0.032344,0.872608,0.031749,0.875231,0.032263,0.878238,0.033805
1082.0,0.869485,0.032035,0.873169,0.031459,0.875726,0.031990,0.878611,0.033561
1084.0,0.870092,0.031731,0.873724,0.031173,0.876215,0.031721,0.878981,0.033321
1086.0,0.870693,0.031431,0.874272,0.030891,0.876698,0.031455,0.879346,0.033083
1088.0,0.871286,0.031134,0.874814,0.030613,0.877177,0.031192,0.879707,0.032847
1090.0,0.871873,0.030842,0.875350,0.030338,0.877650,0.030933,0.880065,0.032615
1092.0,0.872453,0.030554,0.875881,0.030067,0.878118,0.030677,0.880418,0.032384
1094.0,0.873026,0.030270,0.876405,0.029800,0.878581,0.030424,0.880768,0.032157
1096.0,0.873593,0.029989,0.876923,0.029536,0.879038,0.030174,0.881114,0.031932
1098.0,0.874154,0.029713,0.877436,0.029275,0.879491,0.029927,0.881457,0.031709
1100.0,0.874708,0.029440,0.877943,0.029018,0.879939,0.029683,0.881795,0.031489
1102.0,0.875256,0.029170,0.878444,0.028764,0.880382,0.029442,0.882130,0.031271
1104.0,0.875798,0.028905,0.878940,0.028513,0.880821,0.029204,0.882462,0.031055
1106.0,0.876334,0.028643,0.879430,0.028266,0.881254,0.028969,0.882790,0.030842
1108.0,0.876864,0.028384,0.879915,0.028022,0.881683,0.028737,0.883115,0.030631
1110.0,0.877388,0.028129,0.880395,0.027780,0.882108,0.028508,0.883436,0.030423
1112.0,0.877907,0.027877,0.880870,0.027542,0.882527,0.028281,0.883753,0.030216
1114.0,0.878419,0.027628,0.881339,0.027307,0.882943,0.028057,0.884068,0.030012
1116.0,0.878927,0.027383,0.881804,0.027075,0.883354,0.027836,0.884379,0.029810
1118.0,0.879428,0.027141,0.882263,0.026846,0.883761,0.027617,0.884687,0.029610
1120.0,0.879924,0.026901,0.882718,0.026620,0.884163,0.027401,0.884991,0.029413
1122.0,0.880415,0.026665,0.883167,0.026396,0.884562,0.027187,0.885293,0.029217
1124.0,0.880901,0.026432,0.883612,0.026175,0.884956,0.026976,0.885591,0.029023
1126.0,0.881381,0.026203,0.884053,0.025957,0.885346,0.026768,0.885886,0.028832
1128.0,0.881857,0.025975,0.884488,0.025742,0.885732,0.026562,0.886178,0.028642
1130.0,0.882327,0.025751,0.884919,0.025530,0.886114,0.026358,0.886468,0.028454
1132.0,0.882792,0.025530,0.885346,0.025319,0.886492,0.026157,0.886754,0.028268
1134.0,0.883253,0.025311,0.885768,0.025112,0.886866,0.025958,0.887037,0.028085
1136.0,0.883709,0.025096,0.886186,0.024907,0.887236,0.025761,0.887317,0.027903
1138.0,0.884159,0.024883,0.886599,0.024705,0.887603,0.025566,0.887595,0.027723
1140.0,0.884606,0.024672,0.887008,0.024505,0.887966,0.025374,0.887869,0.027544
1142.0,0.885047,0.024464,0.887413,0.024307,0.888325,0.025184,0.888141,0.027368
1144.0,0.885484,0.024259,0.887814,0.024112,0.888681,0.024996,0.888410,0.027193
1146.0,0.885917,0.024057,0.888210,0.023919,0.889032,0.024810,0.888676,0.027020
1148.0,0.886345,0.023856,0.888603,0.023728,0.889381,0.024627,0.888939,0.026849
1150.0,0.886768,0.023659,0.888992,0.023540,0.889726,0.024445,0.889200,0.026680
1152.0,0.887188,0.023463,0.889376,0.023354,0.890067,0.024265,0.889458,0.026512
1154.0,0.887603,0.023270,0.889757,0.023170,0.890405,0.024088,0.889714,0.026346
1156.0,0.888014,0.023080,0.890134,0.022988,0.890740,0.023912,0.889967,0.026181
1158.0,0.888420,0.022891,0.890508,0.022808,0.891071,0.023738,0.890217,0.026019
1160.0,0.888823,0.022705,0.890877,0.022631,0.891399,0.023567,0.890465,0.025857
1162.0,0.889222,0.022522,0.891243,0.022455,0.891724,0.023397,0.890710,0.025698
1164.0,0.889616,0.022340,0.891605,0.022282,0.892045,0.023229,0.890953,0.025540
1166.0,0.890007,0.022161,0.891964,0.022111,0.892364,0.023063,0.891193,0.025383
1168.0,0.890394,0.021983,0.892319,0.021941,0.892679,0.022898,0.891431,0.025228
1170.0,0.890777,0.021808,0.892671,0.021774,0.892991,0.022736,0.891667,0.025075
1172.0,0.891157,0.021635,0.893019,0.021608,0.893300,0.022575,0.891900,0.024923
1174.0,0.891532,0.021464,0.893364,0.021444,0.893607,0.022416,0.892131,0.024772
1176.0,0.891904,0.021295,0.893705,0.021283,0.893910,0.022258,0.892359,0.024623
1178.0,0.892272,0.021128,0.894043,0.021123,0.894210,0.022103,0.892586,0.024476
1180.0,0.892637,0.020963,0.894378,0.020964,0.894507,0.021949,0.892810,0.024330
1182.0,0.892999,0.020800,0.894710,0.020808,0.894802,0.021796,0.893031,0.024185
1184.0,0.893356,0.020638,0.895038,0.020653,0.895093,0.021646,0.893251,0.024041
1186.0,0.893711,0.020479,0.895363,0.020500,0.895382,0.021496,0.893468,0.023899
1188.0,0.894062,0.020321,0.895685,0.020349,0.895668,0.021349,0.893683,0.023758
1190.0,0.894409,0.020165,0.896005,0.020200,0.895952,0.021203,0.893896,0.023619
1192.0,0.894754,0.020011,0.896321,0.020052,0.896232,0.021058,0.894107,0.023481
1194.0,0.895095,0.019859,0.896634,0.019905,0.896510,0.020915,0.894316,0.023344
1196.0,0.895433,0.019708,0.896944,0.019761,0.896786,0.020774,0.894523,0.023209
1198.0,0.895767,0.019560,0.897251,0.019618,0.897058,0.020634,0.894727,0.023074
1200.0,0.896099,0.019412,0.897555,0.019476,0.897328,0.020495,0.894930,0.022941
1202.0,0.896427,0.019267,0.897857,0.019336,0.897596,0.020358,0.895131,0.022809
1204.0,0.896753,0.019123,0.898156,0.019198,0.897861,0.020222,0.895329,0.022679
1206.0,0.897075,0.018981,0.898451,0.019061,0.898124,0.020088,0.895526,0.022549
1208.0,0.897395,0.018840,0.898745,0.018925,0.898384,0.019955,0.895721,0.022421
1210.0,0.897711,0.018701,0.899035,0.018791,0.898641,0.019823,0.895913,0.022294
1212.0,0.898025,0.018563,0.899323,0.018659,0.898897,0.019693,0.896104,0.022168
1214.0,0.898336,0.018427,0.899608,0.018527,0.899150,0.019564,0.896293,0.022044
1216.0,0.898643,0.018292,0.899890,0.018398,0.899400,0.019437,0.896480,0.021920
1218.0,0.898949,0.018159,0.900170,0.018269,0.899648,0.019310,0.896665,0.021798
1220.0,0.899251,0.018027,0.900448,0.018142,0.899894,0.019185,0.896849,0.021676
1222.0,0.899551,0.017897,0.900723,0.018016,0.900138,0.019061,0.897030,0.021556
1224.0,0.899848,0.017768,0.900995,0.017892,0.900379,0.018939,0.897210,0.021437
1226.0,0.900142,0.017641,0.901265,0.017769,0.900619,0.018817,0.897388,0.021318
1228.0,0.900434,0.017515,0.901532,0.017647,0.900856,0.018697,0.897564,0.021201
1230.0,0.900723,0.017390,0.901797,0.017527,0.901091,0.018578,0.897738,0.021085
1232.0,0.901009,0.017267,0.902060,0.017407,0.901323,0.018460,0.897911,0.020970
1234.0,0.901293,0.017145,0.902321,0.017289,0.901554,0.018343,0.898082,0.020856
1236.0,0.901575,0.017024,0.902579,0.017172,0.901782,0.018228,0.898251,0.020743
1238.0,0.901854,0.016904,0.902834,0.017057,0.902009,0.018114,0.898419,0.020631
1240.0,0.902130,0.016786,0.903088,0.016942,0.902233,0.018000,0.898584,0.020520
1242.0,0.902404,0.016669,0.903339,0.016829,0.902455,0.017888,0.898749,0.020410
1244.0,0.902676,0.016553,0.903588,0.016717,0.902675,0.017777,0.898911,0.020301
1246.0,0.902946,0.016439,0.903835,0.016606,0.902894,0.017667,0.899072,0.020193
1248.0,0.903213,0.016325,0.904080,0.016496,0.903110,0.017558,0.899232,0.020086
1250.0,0.903478,0.016213,0.904322,0.016387,0.903324,0.017450,0.899389,0.019979
1252.0,0.903740,0.016102,0.904562,0.016280,0.903537,0.017343,0.899545,0.019874
1254.0,0.904000,0.015992,0.904801,0.016173,0.903747,0.017237,0.899700,0.019770
1256.0,0.904259,0.015883,0.905037,0.016068,0.903956,0.017132,0.899853,0.019666
1258.0,0.904514,0.015776,0.905271,0.015963,0.904163,0.017029,0.900005,0.019563
1260.0,0.904768,0.015669,0.905503,0.015860,0.904368,0.016926,0.900155,0.019461
1262.0,0.905020,0.015564,0.905734,0.015757,0.904571,0.016824,0.900303,0.019360
1264.0,0.905269,0.015459,0.905962,0.015656,0.904772,0.016723,0.900450,0.019260
1266.0,0.905517,0.015356,0.906188,0.015555,0.904971,0.016623,0.900596,0.019161
1268.0,0.905762,0.015254,0.906412,0.015456,0.905169,0.016524,0.900740,0.019063
1270.0,0.906005,0.015152,0.906635,0.015358,0.905365,0.016425,0.900882,0.018965
1272.0,0.906246,0.015052,0.906855,0.015260,0.905559,0.016328,0.901023,0.018868
1274.0,0.906486,0.014953,0.907074,0.015164,0.905752,0.016232,0.901163,0.018772
1276.0,0.906723,0.014855,0.907291,0.015068,0.905943,0.016136,0.901301,0.018677
1278.0,0.906958,0.014757,0.907506,0.014973,0.906132,0.016042,0.901438,0.018583
1280.0,0.907192,0.014661,0.907719,0.014880,0.906319,0.015948,0.901573,0.018489
1282.0,0.907423,0.014566,0.907930,0.014787,0.906505,0.015855,0.901707,0.018396
1284.0,0.907653,0.014471,0.908140,0.014695,0.906689,0.015763,0.901840,0.018304
1286.0,0.907880,0.014378,0.908347,0.014604,0.906872,0.015672,0.901971,0.018213
1288.0,0.908106,0.014285,0.908553,0.014513,0.907052,0.015582,0.902101,0.018122
1290.0,0.908330,0.014194,0.908758,0.014424,0.907232,0.015492,0.902230,0.018032
1292.0,0.908553,0.014103,0.908960,0.014336,0.907409,0.015403,0.902357,0.017943
1294.0,0.908773,0.014013,0.909161,0.014248,0.907586,0.015316,0.902483,0.017855
1296.0,0.908992,0.013924,0.909361,0.014161,0.907760,0.015228,0.902608,0.017767
1298.0,0.909209,0.013836,0.909558,0.014075,0.907933,0.015142,0.902731,0.017680
1300.0,0.909424,0.013749,0.909754,0.013990,0.908105,0.015056,0.902853,0.017594
1302.0,0.909638,0.013662,0.909949,0.013905,0.908275,0.014972,0.902974,0.017508
1304.0,0.909849,0.013576,0.910142,0.013822,0.908444,0.014888,0.903093,0.017424
1306.0,0.910060,0.013492,0.910333,0.013739,0.908611,0.014804,0.903212,0.017339
1308.0,0.910268,0.013408,0.910523,0.013657,0.908776,0.014722,0.903329,0.017256
1310.0,0.910475,0.013324,0.910711,0.013575,0.908941,0.014640,0.903444,0.017173
1312.0,0.910680,0.013242,0.910897,0.013495,0.909103,0.014559,0.903559,0.017091
1314.0,0.910884,0.013160,0.911083,0.013415,0.909265,0.014478,0.903672,0.017009
1316.0,0.911086,0.013079,0.911266,0.013336,0.909425,0.014398,0.903784,0.016928
1318.0,0.911287,0.012999,0.911448,0.013257,0.909583,0.014319,0.903895,0.016848
1320.0,0.911485,0.012920,0.911629,0.013179,0.909741,0.014241,0.904005,0.016768
1322.0,0.911683,0.012841,0.911808,0.013102,0.909896,0.014163,0.904113,0.016689
1324.0,0.911879,0.012763,0.911986,0.013026,0.910051,0.014086,0.904221,0.016611
1326.0,0.912073,0.012686,0.912162,0.012950,0.910204,0.014010,0.904327,0.016533
1328.0,0.912266,0.012610,0.912337,0.012875,0.910356,0.013934,0.904432,0.016456
1330.0,0.912458,0.012534,0.912511,0.012801,0.910506,0.013859,0.904535,0.016379
1332.0,0.912648,0.012459,0.912683,0.012728,0.910655,0.013785,0.904638,0.016303
1334.0,0.912836,0.012384,0.912854,0.012655,0.910803,0.013711,0.904740,0.016228
1336.0,0.913023,0.012311,0.913023,0.012582,0.910950,0.013638,0.904840,0.016153
1338.0,0.913209,0.012238,0.913191,0.012511,0.911095,0.013565,0.904939,0.016079
1340.0,0.913394,0.012165,0.913358,0.012440,0.911239,0.013493,0.905037,0.016005
1342.0,0.913577,0.012093,0.913523,0.012369,0.911382,0.013422,0.905135,0.015932
1344.0,0.913758,0.012022,0.913687,0.012299,0.911524,0.013351,0.905230,0.015860
1346.0,0.913939,0.011952,0.913850,0.012230,0.911664,0.013281,0.905325,0.015788
1348.0,0.914117,0.011882,0.914012,0.012162,0.911803,0.013212,0.905419,0.015716
1350.0,0.914295,0.011813,0.914172,0.012094,0.911941,0.013143,0.905512,0.015645
1352.0,0.914471,0.011744,0.914331,0.012026,0.912078,0.013074,0.905603,0.015575
1354.0,0.914646,0.011676,0.914489,0.011959,0.912213,0.013006,0.905694,0.015505
1356.0,0.914820,0.011609,0.914645,0.011893,0.912348,0.012939,0.905783,0.015436
1358.0,0.914993,0.011542,0.914800,0.011828,0.912481,0.012872,0.905872,0.015367
1360.0,0.915164,0.011476,0.914955,0.011762,0.912613,0.012806,0.905959,0.015299
1362.0,0.915334,0.011410,0.915107,0.011698,0.912744,0.012741,0.906045,0.015231
1364.0,0.915502,0.011345,0.915259,0.011634,0.912873,0.012676,0.906131,0.015163
1366.0,0.915670,0.011281,0.915410,0.011570,0.913002,0.012611,0.906215,0.015097
1368.0,0.915836,0.011217,0.915559,0.011508,0.913129,0.012547,0.906298,0.015030
1370.0,0.916001,0.011154,0.915707,0.011445,0.913256,0.012484,0.906381,0.014965
1372.0,0.916165,0.011091,0.915854,0.011383,0.913381,0.012421,0.906462,0.014899
1374.0,0.916328,0.011029,0.916000,0.011322,0.913505,0.012358,0.906542,0.014834
1376.0,0.916490,0.010967,0.916145,0.011261,0.913628,0.012296,0.906621,0.014770
1378.0,0.916650,0.010906,0.916289,0.011201,0.913750,0.012235,0.906699,0.014706
1380.0,0.916809,0.010845,0.916431,0.011141,0.913871,0.012174,0.906777,0.014643
1382.0,0.916968,0.010785,0.916573,0.011082,0.913991,0.012113,0.906853,0.014580
1384.0,0.917125,0.010726,0.916713,0.011023,0.914110,0.012053,0.906928,0.014517
1386.0,0.917281,0.010666,0.916853,0.010965,0.914228,0.011993,0.907003,0.014455
1388.0,0.917435,0.010608,0.916991,0.010907,0.914344,0.011934,0.907076,0.014393
1390.0,0.917589,0.010550,0.917128,0.010849,0.914460,0.011876,0.907148,0.014332
1392.0,0.917742,0.010492,0.917264,0.010793,0.914575,0.011818,0.907220,0.014272
1394.0,0.917894,0.010435,0.917400,0.010736,0.914688,0.011760,0.907290,0.014211
1396.0,0.918044,0.010378,0.917534,0.010680,0.914801,0.011703,0.907360,0.014151
1398.0,0.918194,0.010322,0.917667,0.010625,0.914913,0.011646,0.907428,0.014092
1400.0,0.918342,0.010266,0.917799,0.010570,0.915023,0.011590,0.907496,0.014033
