wavelength_nm,R_0deg,T_0deg,R_30deg,T_30deg,R_45deg,T_45deg,R_60deg,T_60deg
1006.0,0.999403,0.000597,0.999953,0.000047,0.999746,0.000254,0.987482,0.012518
1008.0,0.999625,0.000375,0.999951,0.000049,0.999744,0.000256,0.988224,0.011776
1010.0,0.999753,0.000247,0.999949,0.000051,0.999739,0.000261,0.988764,0.011236
1012.0,0.999829,0.000171,0.999946,0.000054,0.999731,0.000269,0.989129,0.010871
1014.0,0.999877,0.000123,0.999942,0.000058,0.999719,0.000281,0.989342,0.010658
1016.0,0.999909,0.000091,0.999937,0.000063,0.999704,0.000296,0.989418,0.010582
1018.0,0.999930,0.000070,0.999931,0.000069,0.999685,0.000315,0.989370,0.010630
1020.0,0.999945,0.000055,0.999924,0.000076,0.999661,0.000339,0.989204,0.010796
1022.0,0.999955,0.000045,0.999917,0.000083,0.999631,0.000369,0.988927,0.011073
1024.0,0.999963,0.000037,0.999909,0.000091,0.999593,0.000407,0.988541,0.011459
1026.0,0.999969,0.000031,0.999901,0.000099,0.999544,0.000456,0.988049,0.011951
1028.0,0.999973,0.000027,0.999894,0.000106,0.999483,0.000517,0.987456,0.012544
1030.0,0.999976,0.000024,0.999889,0.000111,0.999404,0.000596,0.986766,0.013234
1032.0,0.999979,0.000021,0.999886,0.000114,0.999304,0.000696,0.985989,0.014011
1034.0,0.999981,0.000019,0.999887,0.000113,0.999173,0.000827,0.985139,0.014861
1036.0,0.999982,0.000018,0.999889,0.000111,0.999000,0.001000,0.984234,0.015766
1038.0,0.999983,0.000017,0.999894,0.000106,0.998770,0.001230,0.983301,0.016699
1040.0,0.999984,0.000016,0.999899,0.000101,0.998459,0.001541,0.982370,0.017630
1042.0,0.999985,0.000015,0.999905,0.000095,0.998033,0.001967,0.981476,0.018524
1044.0,0.999985,0.000015,0.999910,0.000090,0.997447,0.002553,0.980650,0.019350
1046.0,0.999986,0.000014,0.999915,0.000085,0.996642,0.003358,0.979919,0.020081
1048.0,0.999986,0.000014,0.999919,0.000081,0.995566,0.004434,0.979299,0.020701
1050.0,0.999986,0.000014,0.999923,0.000077,0.994219,0.005781,0.978797,0.021203
1052.0,0.999985,0.000015,0.999926,0.000074,0.992753,0.007247,0.978401,0.021599
1054.0,0.999985,0.000015,0.999930,0.000070,0.991530,0.008470,0.978093,0.021907
1056.0,0.999984,0.000016,0.999932,0.000068,0.990960,0.009040,0.977844,0.022156
1058.0,0.999984,0.000016,0.999935,0.000065,0.991154,0.008846,0.977615,0.022385
1060.0,0.999983,0.000017,0.999937,0.000063,0.991856,0.008144,0.977363,0.022637
1062.0,0.999981,0.000019,0.999938,0.000062,0.992727,0.007273,0.977038,0.022962
1064.0,0.999980,0.000020,0.999939,0.000061,0.993547,0.006453,0.976629,0.023371
1066.0,0.999977,0.000023,0.999939,0.000061,0.994230,0.005770,0.976220,0.023780
1068.0,0.999975,0.000025,0.999938,0.000062,0.994764,0.005236,0.975788,0.024212
1070.0,0.999972,0.000028,0.999937,0.000063,0.995162,0.004838,0.975218,0.024782
1072.0,0.999968,0.000032,0.999935,0.000065,0.995444,0.004556,0.974461,0.025539
1074.0,0.999964,0.000036,0.999932,0.000068,0.995630,0.004370,0.973496,0.026504
1076.0,0.999959,0.000041,0.999928,0.000072,0.995732,0.004268,0.972301,0.027699
1078.0,0.999954,0.000046,0.999924,0.000076,0.995761,0.004239,0.970846,0.029154
1080.0,0.999948,0.000052,0.999918,0.000082,0.995723,0.004277,0.969098,0.030902
1082.0,0.999943,0.000057,0.999910,0.000090,0.995621,0.004379,0.967017,0.032983
1084.0,0.999938,0.000062,0.999901,0.000099,0.995455,0.004545,0.964555,0.035445
1086.0,0.999935,0.000065,0.999889,0.000111,0.995224,0.004776,0.961659,0.038341
1088.0,0.999934,0.000066,0.999875,0.000125,0.994926,0.005074,0.958274,0.041726
1090.0,0.999935,0.000065,0.999857,0.000143,0.994558,0.005442,0.954337,0.045663
1092.0,0.999937,0.000063,0.999834,0.000166,0.994119,0.005881,0.949789,0.050211
1094.0,0.999941,0.000059,0.999805,0.000195,0.993607,0.006393,0.944579,0.055421
1096.0,0.999945,0.000055,0.999767,0.000233,0.993026,0.006974,0.938667,0.061333
1098.0,0.999949,0.000051,0.999718,0.000282,0.992381,0.007619,0.932051,0.067949
1100.0,0.999953,0.000047,0.999651,0.000349,0.991683,0.008317,0.924789,0.075211
1102.0,0.999956,0.000044,0.999561,0.000439,0.990965,0.009035,0.917076,0.082924
1104.0,0.999959,0.000041,0.999437,0.000563,0.990326,0.009674,0.909272,0.090728
1106.0,0.999961,0.000039,0.999264,0.000736,0.989916,0.010084,0.901725,0.098275
1108.0,0.999963,0.000037,0.999017,0.000983,0.989760,0.010240,0.894640,0.105360
1110.0,0.999965,0.000035,0.998663,0.001337,0.989782,0.010218,0.888226,0.111774
1112.0,0.999966,0.000034,0.998166,0.001834,0.989922,0.010078,0.882726,0.117274
1114.0,0.999967,0.000033,0.997500,0.002500,0.990144,0.009856,0.878314,0.121686
1116.0,0.999968,0.000032,0.996717,0.003283,0.990418,0.009582,0.875038,0.124962
1118.0,0.999968,0.000032,0.996006,0.003994,0.990713,0.009287,0.872812,0.127188
1120.0,0.999968,0.000032,0.995635,0.004365,0.991001,0.008999,0.871448,0.128552
1122.0,0.999967,0.000033,0.995701,0.004299,0.991261,0.008739,0.870700,0.129300
1124.0,0.999967,0.000033,0.996055,0.003945,0.991477,0.008523,0.870300,0.129700
1126.0,0.999965,0.000035,0.996486,0.003514,0.991637,0.008363,0.869995,0.130005
1128.0,0.999964,0.000036,0.996870,0.003130,0.991732,0.008268,0.869559,0.130441
1130.0,0.999962,0.000038,0.997162,0.002838,0.991755,0.008245,0.868802,0.131198
1132.0,0.999960,0.000040,0.997354,0.002646,0.991699,0.008301,0.867563,0.132437
1134.0,0.999957,0.000043,0.997443,0.002557,0.991553,0.008447,0.865707,0.134293
1136.0,0.999954,0.000046,0.997426,0.002574,0.991309,0.008691,0.863114,0.136886
1138.0,0.999950,0.000050,0.997292,0.002708,0.990953,0.009047,0.859677,0.140323
1140.0,0.999945,0.000055,0.997047,0.002953,0.990473,0.009527,0.855288,0.144712
1142.0,0.999939,0.000061,0.996765,0.003235,0.989867,0.010133,0.849840,0.150160
1144.0,0.999931,0.000069,0.996579,0.003421,0.989152,0.010848,0.843219,0.156781
1146.0,0.999922,0.000078,0.996542,0.003458,0.988369,0.011631,0.835300,0.164700
1148.0,0.999911,0.000089,0.996571,0.003429,0.987556,0.012444,0.825954,0.174046
1150.0,0.999897,0.000103,0.996573,0.003427,0.986702,0.013298,0.815044,0.184956
1152.0,0.999879,0.000121,0.996506,0.003494,0.985731,0.014269,0.802431,0.197569
1154.0,0.999856,0.000144,0.996359,0.003641,0.984543,0.015457,0.787986,0.212014
1156.0,0.999826,0.000174,0.996135,0.003865,0.983050,0.016950,0.771603,0.228397
1158.0,0.999788,0.000212,0.995840,0.004160,0.981171,0.018829,0.753219,0.246781
1160.0,0.999736,0.000264,0.995483,0.004517,0.978830,0.021170,0.732838,0.267162
1162.0,0.999667,0.000333,0.995080,0.004920,0.975945,0.024055,0.710560,0.289440
1164.0,0.999572,0.000428,0.994657,0.005343,0.972431,0.027569,0.686606,0.313394
1166.0,0.999438,0.000562,0.994248,0.005752,0.968206,0.031794,0.661322,0.338678
1168.0,0.999247,0.000753,0.993893,0.006107,0.963218,0.036782,0.635163,0.364837
1170.0,0.998970,0.001030,0.993626,0.006374,0.957482,0.042518,0.608626,0.391374
1172.0,0.998567,0.001433,0.993466,0.006534,0.951130,0.048870,0.582232,0.417768
1174.0,0.997991,0.002009,0.993409,0.006591,0.944462,0.055538,0.556989,0.443011
1176.0,0.997217,0.002783,0.993428,0.006572,0.937964,0.062036,0.535680,0.464320
1178.0,0.996323,0.003677,0.993485,0.006515,0.932248,0.067752,0.521486,0.478514
1180.0,0.995564,0.004436,0.993544,0.006456,0.927901,0.072099,0.513507,0.486493
1182.0,0.995247,0.004753,0.993579,0.006421,0.925296,0.074704,0.509250,0.490750
1184.0,0.995419,0.004581,0.993581,0.006419,0.924470,0.075530,0.507610,0.492390
1186.0,0.995863,0.004137,0.993566,0.006434,0.925150,0.074850,0.508144,0.491856
1188.0,0.996353,0.003647,0.993566,0.006434,0.926883,0.073117,0.510414,0.489586
1190.0,0.996778,0.003222,0.993620,0.006380,0.929192,0.070808,0.513911,0.486089
1192.0,0.997110,0.002890,0.993748,0.006252,0.931672,0.068328,0.518109,0.481891
1194.0,0.997353,0.002647,0.993938,0.006062,0.934027,0.065973,0.522532,0.477468
1196.0,0.997522,0.002478,0.994158,0.005842,0.936063,0.063937,0.526786,0.473214
1198.0,0.997628,0.002372,0.994370,0.005630,0.937663,0.062337,0.530567,0.469433
1200.0,0.997682,0.002318,0.994547,0.005453,0.938755,0.061245,0.533664,0.466336
1202.0,0.997689,0.002311,0.994672,0.005328,0.939294,0.060706,0.535944,0.464056
1204.0,0.997653,0.002347,0.994735,0.005265,0.939242,0.060758,0.537343,0.462657
1206.0,0.997575,0.002425,0.994734,0.005266,0.938553,0.061447,0.537855,0.462145
1208.0,0.997453,0.002547,0.994665,0.005335,0.937163,0.062837,0.537521,0.462479
1210.0,0.997284,0.002716,0.994527,0.005473,0.934978,0.065022,0.536421,0.463579
1212.0,0.997063,0.002937,0.994315,0.005685,0.931861,0.068139,0.534665,0.465335
1214.0,0.996784,0.003216,0.994020,0.005980,0.927619,0.072381,0.532390,0.467610
1216.0,0.996440,0.003560,0.993633,0.006367,0.922014,0.077986,0.529748,0.470252
1218.0,0.996025,0.003975,0.993139,0.006861,0.914828,0.085172,0.526902,0.473098
1220.0,0.995539,0.004461,0.992518,0.007482,0.906094,0.093906,0.524013,0.475987
1222.0,0.994989,0.005011,0.991744,0.008256,0.896436,0.103564,0.521232,0.478768
1224.0,0.994395,0.005605,0.990783,0.009217,0.886981,0.113019,0.518688,0.481312
1226.0,0.993799,0.006201,0.989590,0.010410,0.878266,0.121734,0.516469,0.483531
1228.0,0.993261,0.006739,0.988109,0.011891,0.869464,0.130536,0.514614,0.485386
1230.0,0.992850,0.007150,0.986269,0.013731,0.859190,0.140810,0.513088,0.486912
1232.0,0.992626,0.007374,0.983983,0.016017,0.846417,0.153583,0.511765,0.488235
1234.0,0.992613,0.007387,0.981155,0.018845,0.830585,0.169415,0.510399,0.489601
1236.0,0.992792,0.007208,0.977684,0.022316,0.811405,0.188595,0.508584,0.491416
1238.0,0.993114,0.006886,0.973496,0.026504,0.788757,0.211243,0.505695,0.494305
1240.0,0.993517,0.006483,0.968587,0.031413,0.762709,0.237291,0.500803,0.499197
1242.0,0.993947,0.006053,0.963100,0.036900,0.733616,0.266384,0.492572,0.507428
1244.0,0.994364,0.005636,0.957393,0.042607,0.702230,0.297770,0.479214,0.520786
1246.0,0.994745,0.005255,0.952053,0.047947,0.669779,0.330221,0.458775,0.541225
1248.0,0.995078,0.004922,0.947758,0.052242,0.637939,0.362061,0.430438,0.569562
1250.0,0.995360,0.004640,0.945012,0.054988,0.608630,0.391370,0.397477,0.602523
1252.0,0.995590,0.004410,0.943900,0.056100,0.583675,0.416325,0.369694,0.630306
1254.0,0.995772,0.004228,0.944066,0.055934,0.564396,0.435604,0.358483,0.641517
1256.0,0.995908,0.004092,0.944898,0.055102,0.551327,0.448673,0.366103,0.633897
1258.0,0.996002,0.003998,0.945757,0.054243,0.544163,0.455837,0.384868,0.615132
1260.0,0.996056,0.003944,0.946124,0.053876,0.541937,0.458063,0.406021,0.593979
1262.0,0.996072,0.003928,0.945664,0.054336,0.543321,0.456679,0.424648,0.575352
1264.0,0.996049,0.003951,0.944293,0.055707,0.546920,0.453080,0.439073,0.560927
1266.0,0.995989,0.004011,0.942284,0.057716,0.551475,0.448525,0.449160,0.550840
1268.0,0.995888,0.004112,0.940327,0.059673,0.555958,0.444042,0.455263,0.544737
1270.0,0.995745,0.004255,0.939299,0.060701,0.559594,0.440406,0.457787,0.542213
1272.0,0.995556,0.004444,0.939713,0.060287,0.561822,0.438178,0.457040,0.542960
1274.0,0.995314,0.004686,0.941368,0.058632,0.562256,0.437744,0.453197,0.546803
1276.0,0.995011,0.004989,0.943605,0.056395,0.560629,0.439371,0.446293,0.553707
1278.0,0.994638,0.005362,0.945778,0.054222,0.556752,0.443248,0.436234,0.563766
1280.0,0.994181,0.005819,0.947484,0.052516,0.550475,0.449525,0.422796,0.577204
1282.0,0.993623,0.006377,0.948538,0.051462,0.541658,0.458342,0.405636,0.594364
1284.0,0.992941,0.007059,0.948880,0.051120,0.530136,0.469864,0.384317,0.615683
1286.0,0.992106,0.007894,0.948499,0.051501,0.515687,0.484313,0.358385,0.641615
1288.0,0.991079,0.008921,0.947389,0.052611,0.498000,0.502000,0.327530,0.672470
1290.0,0.989812,0.010188,0.945532,0.054468,0.476646,0.523354,0.291922,0.708078
1292.0,0.988239,0.011761,0.942885,0.057115,0.451103,0.548897,0.252738,0.747262
1294.0,0.986276,0.013724,0.939375,0.060625,0.420907,0.579093,0.212799,0.787201
1296.0,0.983813,0.016187,0.934896,0.065104,0.386065,0.613935,0.176884,0.823116
1298.0,0.980715,0.019285,0.929303,0.070697,0.347858,0.652142,0.150933,0.849067
1300.0,0.976817,0.023183,0.922407,0.077593,0.309767,0.690233,0.139827,0.860173
1302.0,0.971940,0.028060,0.913969,0.086031,0.277518,0.722482,0.144903,0.855097
1304.0,0.965926,0.034074,0.903692,0.096308,0.257059,0.742941,0.163346,0.836654
1306.0,0.958721,0.041279,0.891223,0.108777,0.251301,0.748699,0.189963,0.810037
1308.0,0.950514,0.049486,0.876152,0.123848,0.258720,0.741280,0.219639,0.780361
1310.0,0.941912,0.058088,0.858031,0.141969,0.275020,0.724980,0.248735,0.751265
1312.0,0.934004,0.065996,0.836414,0.163586,0.295689,0.704311,0.275255,0.724745
1314.0,0.928131,0.071869,0.810941,0.189059,0.317364,0.682636,0.298404,0.701596
1316.0,0.925307,0.074693,0.781465,0.218535,0.337963,0.662037,0.318074,0.681926
1318.0,0.925697,0.074303,0.748238,0.251762,0.356312,0.643688,0.334478,0.665522
1320.0,0.928620,0.071380,0.712102,0.287898,0.371766,0.628234,0.347930,0.652070
1322.0,0.933014,0.066986,0.674616,0.325384,0.383948,0.616052,0.358743,0.641257
1324.0,0.937919,0.062081,0.637961,0.362039,0.392600,0.607400,0.367173,0.632827
1326.0,0.942687,0.057313,0.604539,0.395461,0.397509,0.602491,0.373412,0.626588
1328.0,0.946971,0.053029,0.576315,0.423685,0.398463,0.601537,0.377588,0.622412
1330.0,0.950634,0.049366,0.554195,0.445805,0.395245,0.604755,0.379764,0.620236
1332.0,0.953652,0.046348,0.537741,0.462259,0.387640,0.612360,0.379950,0.620050
1334.0,0.956060,0.043940,0.525346,0.474654,0.375462,0.624538,0.378105,0.621895
1336.0,0.957908,0.042092,0.514713,0.485287,0.358618,0.641382,0.374144,0.625856
1338.0,0.959250,0.040750,0.503366,0.496634,0.337217,0.662783,0.367940,0.632060
1340.0,0.960131,0.039869,0.489073,0.510927,0.311721,0.688279,0.359331,0.640669
1342.0,0.960586,0.039414,0.470166,0.529834,0.283136,0.716864,0.348127,0.651873
1344.0,0.960639,0.039361,0.445886,0.554114,0.253179,0.746821,0.334128,0.665872
1346.0,0.960301,0.039699,0.416772,0.583228,0.224311,0.775689,0.317151,0.682849
1348.0,0.959571,0.040429,0.384944,0.615056,0.199481,0.800519,0.297085,0.702915
1350.0,0.958436,0.041564,0.353876,0.646124,0.181505,0.818495,0.273963,0.726037
1352.0,0.956872,0.043128,0.327340,0.672660,0.172257,0.827743,0.248088,0.751912
1354.0,0.954841,0.045159,0.307881,0.692119,0.172052,0.827948,0.220173,0.779827
1356.0,0.952289,0.047711,0.295823,0.704177,0.179602,0.820398,0.191498,0.808502
1358.0,0.949143,0.050857,0.289518,0.710482,0.192570,0.807430,0.163978,0.836022
1360.0,0.945312,0.054688,0.286436,0.713564,0.208351,0.791649,0.140053,0.859947
1362.0,0.940675,0.059325,0.284216,0.715784,0.224711,0.775289,0.122294,0.877706
1364.0,0.935083,0.064917,0.281213,0.718787,0.240083,0.759917,0.112766,0.887234
1366.0,0.928344,0.071656,0.276584,0.723416,0.253585,0.746415,0.112396,0.887604
1368.0,0.920218,0.079782,0.270140,0.729860,0.264888,0.735112,0.120674,0.879326
1370.0,0.910403,0.089597,0.262144,0.737856,0.274035,0.725965,0.135882,0.864118
1372.0,0.898520,0.101480,0.253119,0.746881,0.281290,0.718710,0.155683,0.844317
1374.0,0.884098,0.115902,0.243680,0.756320,0.287016,0.712984,0.177761,0.822239
1376.0,0.866557,0.133443,0.234396,0.765604,0.291590,0.708410,0.200242,0.799758
1378.0,0.845195,0.154805,0.225685,0.774315,0.295350,0.704650,0.221835,0.778165
1380.0,0.819191,0.180809,0.217740,0.782260,0.298559,0.701441,0.241794,0.758206
1382.0,0.787629,0.212371,0.210519,0.789481,0.301387,0.698613,0.259780,0.740220
1384.0,0.749581,0.250419,0.203787,0.796213,0.303902,0.696098,0.275726,0.724274
1386.0,0.704278,0.295722,0.197220,0.802780,0.306077,0.693923,0.289720,0.710280
1388.0,0.651404,0.348596,0.190542,0.809458,0.307801,0.692199,0.301925,0.698075
1390.0,0.591528,0.408472,0.183672,0.816328,0.308887,0.691113,0.312527,0.687473
1392.0,0.526595,0.473405,0.176856,0.823144,0.309100,0.690900,0.321707,0.678293
1394.0,0.460232,0.539768,0.170732,0.829268,0.308168,0.691832,0.329620,0.670380
1396.0,0.397532,0.602468,0.166305,0.833695,0.305808,0.694192,0.336396,0.663604
1398.0,0.344031,0.655969,0.164795,0.835205,0.301742,0.698258,0.342132,0.657868
1400.0,0.304143,0.695857,0.167374,0.832626,0.295725,0.704275,0.346895,0.653105
