wavelength_nm,R_0deg,T_0deg,R_30deg,T_30deg,R_45deg,T_45deg,R_60deg,T_60deg
1000.0,0.655370,0.257712,0.663529,0.251109,0.673991,0.243440,0.694936,0.228581
1002.0,0.656877,0.256299,0.664959,0.249762,0.675280,0.242212,0.695923,0.227608
1004.0,0.658373,0.254896,0.666378,0.248425,0.676560,0.240992,0.696903,0.226641
1006.0,0.659859,0.253504,0.667788,0.247098,0.677831,0.239781,0.697877,0.225681
1008.0,0.661334,0.252122,0.669187,0.245780,0.679093,0.238578,0.698843,0.224727
1010.0,0.662799,0.250751,0.670577,0.244472,0.680346,0.237384,0.699803,0.223779
1012.0,0.664254,0.249390,0.671957,0.243174,0.681591,0.236198,0.700757,0.222837
1014.0,0.665698,0.248038,0.673327,0.241886,0.682827,0.235021,0.701704,0.221901
1016.0,0.667132,0.246697,0.674687,0.240607,0.684054,0.233853,0.702645,0.220972
1018.0,0.668556,0.245366,0.676038,0.239337,0.685273,0.232692,0.703579,0.220048
1020.0,0.669970,0.244044,0.677379,0.238076,0.686484,0.231540,0.704507,0.219131
1022.0,0.671374,0.242732,0.678711,0.236825,0.687686,0.230396,0.705429,0.218219
1024.0,0.672768,0.241430,0.680034,0.235583,0.688879,0.229260,0.706345,0.217313
1026.0,0.674153,0.240138,0.681347,0.234350,0.690065,0.228132,0.707254,0.216413
1028.0,0.675527,0.238855,0.682651,0.233126,0.691242,0.227011,0.708158,0.215519
1030.0,0.676892,0.237581,0.683946,0.231911,0.692411,0.225899,0.709055,0.214630
1032.0,0.678248,0.236317,0.685232,0.230704,0.693572,0.224795,0.709947,0.213747
1034.0,0.679594,0.235062,0.686508,0.229507,0.694725,0.223698,0.710832,0.212870
1036.0,0.680930,0.233817,0.687776,0.228318,0.695870,0.222609,0.711712,0.211998
1038.0,0.682257,0.232580,0.689035,0.227138,0.697007,0.221527,0.712586,0.211131
1040.0,0.683575,0.231353,0.690285,0.225966,0.698136,0.220453,0.713454,0.210270
1042.0,0.684884,0.230134,0.691527,0.224803,0.699258,0.219387,0.714316,0.209415
1044.0,0.686183,0.228925,0.692759,0.223648,0.700372,0.218328,0.715172,0.208565
1046.0,0.687474,0.227724,0.693984,0.222502,0.701478,0.217276,0.716023,0.207720
1048.0,0.688755,0.226532,0.695199,0.221364,0.702577,0.216232,0.716869,0.206880
1050.0,0.690028,0.225349,0.696407,0.220234,0.703668,0.215195,0.717709,0.206046
1052.0,0.691291,0.224175,0.697605,0.219112,0.704752,0.214165,0.718543,0.205217
1054.0,0.692546,0.223009,0.698796,0.217998,0.705828,0.213142,0.719372,0.204393
1056.0,0.693792,0.221851,0.699978,0.216892,0.706897,0.212126,0.720195,0.203574
1058.0,0.695030,0.220702,0.701152,0.215795,0.707959,0.211117,0.721013,0.202760
1060.0,0.696258,0.219561,0.702318,0.214705,0.709013,0.210115,0.721826,0.201951
1062.0,0.697479,0.218429,0.703476,0.213622,0.710061,0.209120,0.722634,0.201147
1064.0,0.698691,0.217304,0.704626,0.212548,0.711101,0.208132,0.723436,0.200348
1066.0,0.699894,0.216188,0.705768,0.211481,0.712134,0.207151,0.724233,0.199554
1068.0,0.701089,0.215080,0.706902,0.210422,0.713161,0.206176,0.725025,0.198764
1070.0,0.702276,0.213980,0.708028,0.209370,0.714180,0.205208,0.725812,0.197980
1072.0,0.703455,0.212888,0.709147,0.208326,0.715193,0.204247,0.726594,0.197200
1074.0,0.704625,0.211803,0.710257,0.207290,0.716198,0.203292,0.727371,0.196425
1076.0,0.705788,0.210727,0.711361,0.206260,0.717197,0.202343,0.728143,0.195655
1078.0,0.706942,0.209658,0.712456,0.205238,0.718189,0.201401,0.728910,0.194889
1080.0,0.708089,0.208597,0.713544,0.204223,0.719175,0.200465,0.729672,0.194128
1082.0,0.709227,0.207543,0.714625,0.203216,0.720154,0.199536,0.730429,0.193371
1084.0,0.710358,0.206497,0.715698,0.202215,0.721126,0.198613,0.731181,0.192619
1086.0,0.711481,0.205459,0.716764,0.201221,0.722092,0.197696,0.731929,0.191872
1088.0,0.712597,0.204428,0.717823,0.200235,0.723052,0.196786,0.732672,0.191129
1090.0,0.713705,0.203404,0.718874,0.199255,0.724005,0.195881,0.733410,0.190390
1092.0,0.714805,0.202388,0.719919,0.198283,0.724952,0.194983,0.734143,0.189656
1094.0,0.715898,0.201379,0.720956,0.197317,0.725892,0.194090,0.734872,0.188926
1096.0,0.716983,0.200376,0.721986,0.196357,0.726826,0.193204,0.735597,0.188200
1098.0,0.718061,0.199382,0.723009,0.195405,0.727754,0.192323,0.736316,0.187479
1100.0,0.719131,0.198394,0.724026,0.194459,0.728676,0.191448,0.737032,0.186762
1102.0,0.720195,0.197413,0.725035,0.193520,0.729592,0.190579,0.737742,0.186049
1104.0,0.721251,0.196439,0.726038,0.192587,0.730502,0.189716,0.738449,0.185340
1106.0,0.722300,0.195472,0.727033,0.191661,0.731406,0.188859,0.739150,0.184635
1108.0,0.723342,0.194512,0.728023,0.190741,0.732303,0.188007,0.739848,0.183935
1110.0,0.724376,0.193558,0.729005,0.189828,0.733195,0.187161,0.740541,0.183239
1112.0,0.725404,0.192611,0.729981,0.188921,0.734081,0.186320,0.741230,0.182546
1114.0,0.726425,0.191671,0.730950,0.188020,0.734962,0.185485,0.741915,0.181858
1116.0,0.727439,0.190738,0.731913,0.187125,0.735836,0.184656,0.742595,0.181174
1118.0,0.728446,0.189811,0.732869,0.186237,0.736705,0.183832,0.743271,0.180493
1120.0,0.729447,0.188890,0.733819,0.185354,0.737568,0.183013,0.743943,0.179817
1122.0,0.730440,0.187976,0.734763,0.184478,0.738425,0.182200,0.744611,0.179144
1124.0,0.731428,0.187068,0.735700,0.183608,0.739277,0.181392,0.745275,0.178475
1126.0,0.732408,0.186167,0.736631,0.182744,0.740123,0.180589,0.745934,0.177810
1128.0,0.733382,0.185272,0.737556,0.181885,0.740964,0.179792,0.746590,0.177149
1130.0,0.734349,0.184383,0.738475,0.181033,0.741800,0.178999,0.747241,0.176492
1132.0,0.735310,0.183500,0.739388,0.180186,0.742630,0.178212,0.747889,0.175838
1134.0,0.736265,0.182624,0.740294,0.179345,0.743454,0.177430,0.748533,0.175188
1136.0,0.737213,0.181753,0.741195,0.178510,0.744273,0.176653,0.749172,0.174542
1138.0,0.738155,0.180888,0.742090,0.177680,0.745087,0.175881,0.749808,0.173900
1140.0,0.739091,0.180030,0.742979,0.176856,0.745896,0.175114,0.750440,0.173261
1142.0,0.740020,0.179177,0.743862,0.176037,0.746700,0.174352,0.751068,0.172625
1144.0,0.740944,0.178330,0.744739,0.175225,0.747498,0.173595,0.751693,0.171993
1146.0,0.741861,0.177489,0.745610,0.174417,0.748291,0.172843,0.752313,0.171365
1148.0,0.742772,0.176654,0.746476,0.173615,0.749079,0.172095,0.752930,0.170740
1150.0,0.743678,0.175824,0.747336,0.172819,0.749863,0.171352,0.753543,0.170119
1152.0,0.744577,0.175000,0.748190,0.172027,0.750641,0.170614,0.754152,0.169501
1154.0,0.745470,0.174182,0.749039,0.171241,0.751414,0.169881,0.754758,0.168887
1156.0,0.746358,0.173369,0.749882,0.170461,0.752182,0.169152,0.755360,0.168276
1158.0,0.747239,0.172562,0.750720,0.169685,0.752945,0.168428,0.755958,0.167668
1160.0,0.748115,0.171761,0.751552,0.168915,0.753704,0.167709,0.756553,0.167064
1162.0,0.748986,0.170964,0.752379,0.168150,0.754457,0.166994,0.757144,0.166463
1164.0,0.749850,0.170173,0.753200,0.167390,0.755206,0.166284,0.757732,0.165865
1166.0,0.750709,0.169388,0.754016,0.166635,0.755950,0.165578,0.758316,0.165271
1168.0,0.751563,0.168608,0.754827,0.165884,0.756690,0.164876,0.758897,0.164680
1170.0,0.752411,0.167833,0.755633,0.165139,0.757425,0.164179,0.759474,0.164092
1172.0,0.753253,0.167063,0.756433,0.164399,0.758155,0.163487,0.760048,0.163507
1174.0,0.754090,0.166298,0.757229,0.163664,0.758880,0.162798,0.760618,0.162926
1176.0,0.754921,0.165539,0.758019,0.162933,0.759601,0.162114,0.761185,0.162347
1178.0,0.755747,0.164784,0.758804,0.162208,0.760318,0.161435,0.761749,0.161772
1180.0,0.756568,0.164035,0.759584,0.161487,0.761029,0.160759,0.762309,0.161200
1182.0,0.757384,0.163291,0.760359,0.160771,0.761737,0.160088,0.762866,0.160631
1184.0,0.758194,0.162551,0.761129,0.160059,0.762440,0.159421,0.763420,0.160065
1186.0,0.758999,0.161817,0.761894,0.159352,0.763139,0.158758,0.763970,0.159502
1188.0,0.759799,0.161087,0.762655,0.158650,0.763833,0.158099,0.764518,0.158942
1190.0,0.760594,0.160362,0.763410,0.157952,0.764523,0.157444,0.765061,0.158386
1192.0,0.761384,0.159642,0.764161,0.157259,0.765208,0.156793,0.765602,0.157832
1194.0,0.762169,0.158927,0.764907,0.156570,0.765890,0.156146,0.766140,0.157281
1196.0,0.762949,0.158217,0.765648,0.155886,0.766567,0.155503,0.766674,0.156733
1198.0,0.763723,0.157511,0.766384,0.155206,0.767240,0.154865,0.767205,0.156188
1200.0,0.764493,0.156810,0.767116,0.154531,0.767909,0.154230,0.767734,0.155645
1202.0,0.765258,0.156113,0.767843,0.153860,0.768573,0.153598,0.768259,0.155106
1204.0,0.766019,0.155421,0.768566,0.153193,0.769234,0.152971,0.768781,0.154569
1206.0,0.766774,0.154734,0.769284,0.152531,0.769890,0.152348,0.769299,0.154036
1208.0,0.767525,0.154051,0.769997,0.151873,0.770543,0.151728,0.769815,0.153505
1210.0,0.768271,0.153372,0.770706,0.151218,0.771191,0.151112,0.770328,0.152977
1212.0,0.769012,0.152698,0.771411,0.150569,0.771836,0.150500,0.770838,0.152451
1214.0,0.769748,0.152028,0.772111,0.149923,0.772476,0.149892,0.771345,0.151929
1216.0,0.770480,0.151363,0.772807,0.149281,0.773113,0.149287,0.771849,0.151409
1218.0,0.771208,0.150702,0.773498,0.148644,0.773745,0.148686,0.772350,0.150892
1220.0,0.771931,0.150045,0.774186,0.148010,0.774374,0.148088,0.772848,0.150377
1222.0,0.772649,0.149392,0.774868,0.147381,0.774999,0.147494,0.773344,0.149866
1224.0,0.773363,0.148744,0.775547,0.146755,0.775620,0.146904,0.773836,0.149356
1226.0,0.774072,0.148100,0.776221,0.146134,0.776237,0.146317,0.774325,0.148850
1228.0,0.774777,0.147460,0.776892,0.145516,0.776851,0.145734,0.774812,0.148346
1230.0,0.775478,0.146824,0.777558,0.144903,0.777461,0.145154,0.775296,0.147845
1232.0,0.776174,0.146192,0.778220,0.144293,0.778067,0.144577,0.775777,0.147346
1234.0,0.776866,0.145564,0.778878,0.143687,0.778669,0.144004,0.776255,0.146850
1236.0,0.777554,0.144940,0.779531,0.143084,0.779268,0.143435,0.776731,0.146356
1238.0,0.778238,0.144320,0.780181,0.142486,0.779863,0.142869,0.777204,0.145865
1240.0,0.778917,0.143705,0.780827,0.141891,0.780455,0.142306,0.777674,0.145376
1242.0,0.779592,0.143093,0.781469,0.141300,0.781043,0.141746,0.778141,0.144890
1244.0,0.780263,0.142484,0.782107,0.140713,0.781628,0.141190,0.778606,0.144406
1246.0,0.780930,0.141880,0.782741,0.140129,0.782209,0.140637,0.779068,0.143925
1248.0,0.781593,0.141280,0.783371,0.139549,0.782786,0.140087,0.779527,0.143446
1250.0,0.782252,0.140683,0.783997,0.138972,0.783360,0.139541,0.779984,0.142970
1252.0,0.782907,0.140090,0.784620,0.138399,0.783931,0.138997,0.780438,0.142496
1254.0,0.783558,0.139501,0.785238,0.137830,0.784498,0.138457,0.780890,0.142024
1256.0,0.784205,0.138916,0.785853,0.137264,0.785061,0.137920,0.781338,0.141555
1258.0,0.784848,0.138334,0.786465,0.136701,0.785622,0.137386,0.781785,0.141088
1260.0,0.785487,0.137756,0.787072,0.136142,0.786179,0.136856,0.782229,0.140624
1262.0,0.786122,0.137181,0.787676,0.135587,0.786733,0.136328,0.782670,0.140161
1264.0,0.786754,0.136610,0.788276,0.135035,0.787283,0.135803,0.783109,0.139701
1266.0,0.787381,0.136043,0.788873,0.134486,0.787830,0.135282,0.783545,0.139244
1268.0,0.788005,0.135479,0.789465,0.133940,0.788374,0.134763,0.783978,0.138788
1270.0,0.788625,0.134918,0.790055,0.133398,0.788915,0.134247,0.784410,0.138335
1272.0,0.789242,0.134361,0.790641,0.132859,0.789452,0.133735,0.784838,0.137884
1274.0,0.789854,0.133808,0.791223,0.132323,0.789986,0.133225,0.785265,0.137436
1276.0,0.790464,0.133258,0.791802,0.131791,0.790517,0.132718,0.785689,0.136989
1278.0,0.791069,0.132711,0.792377,0.131262,0.791045,0.132214,0.786110,0.136545
1280.0,0.791671,0.132168,0.792949,0.130736,0.791570,0.131713,0.786529,0.136103
1282.0,0.792269,0.131628,0.793518,0.130213,0.792092,0.131215,0.786946,0.135663
1284.0,0.792864,0.131091,0.794083,0.129693,0.792611,0.130720,0.787360,0.135225
1286.0,0.793455,0.130558,0.794645,0.129177,0.793126,0.130227,0.787772,0.134790
1288.0,0.794043,0.130027,0.795203,0.128663,0.793639,0.129737,0.788182,0.134356
1290.0,0.794627,0.129501,0.795758,0.128153,0.794148,0.129250,0.788589,0.133925
1292.0,0.795208,0.128977,0.796310,0.127645,0.794655,0.128766,0.788994,0.133495
1294.0,0.795785,0.128456,0.796859,0.127141,0.795158,0.128285,0.789397,0.133068
1296.0,0.796359,0.127939,0.797404,0.126640,0.795659,0.127806,0.789797,0.132643
1298.0,0.796930,0.127425,0.797946,0.126141,0.796157,0.127330,0.790195,0.132220
1300.0,0.797497,0.126914,0.798485,0.125646,0.796652,0.126856,0.790591,0.131799
1302.0,0.798061,0.126406,0.799021,0.125153,0.797143,0.126386,0.790984,0.131380
1304.0,0.798622,0.125901,0.799554,0.124664,0.797632,0.125917,0.791376,0.130962
1306.0,0.799180,0.125399,0.800083,0.124177,0.798119,0.125452,0.791765,0.130547
1308.0,0.799734,0.124900,0.800610,0.123693,0.798602,0.124989,0.792152,0.130134
1310.0,0.800285,0.124404,0.801133,0.123212,0.799083,0.124529,0.792536,0.129723
1312.0,0.800833,0.123911,0.801653,0.122734,0.799560,0.124071,0.792919,0.129314
1314.0,0.801377,0.123421,0.802170,0.122258,0.800035,0.123615,0.793299,0.128907
1316.0,0.801919,0.122934,0.802685,0.121786,0.800507,0.123163,0.793677,0.128502
1318.0,0.802457,0.122449,0.803196,0.121316,0.800977,0.122712,0.794053,0.128098
1320.0,0.802992,0.121968,0.803704,0.120849,0.801444,0.122265,0.794427,0.127697
1322.0,0.803525,0.121490,0.804209,0.120384,0.801908,0.121819,0.794799,0.127297
1324.0,0.804054,0.121014,0.804712,0.119922,0.802369,0.121376,0.795169,0.126899
1326.0,0.804580,0.120541,0.805211,0.119463,0.802828,0.120936,0.795536,0.126504
1328.0,0.805103,0.120071,0.805708,0.119007,0.803284,0.120498,0.795902,0.126110
1330.0,0.805623,0.119604,0.806202,0.118553,0.803737,0.120062,0.796265,0.125718
1332.0,0.806140,0.119139,0.806693,0.118102,0.804188,0.119629,0.796626,0.125327
1334.0,0.806655,0.118677,0.807181,0.117653,0.804636,0.119198,0.796985,0.124939
1336.0,0.807166,0.118218,0.807666,0.117207,0.805082,0.118769,0.797343,0.124552
1338.0,0.807674,0.117762,0.808148,0.116764,0.805525,0.118343,0.797698,0.124167
1340.0,0.808180,0.117308,0.808628,0.116323,0.805966,0.117919,0.798051,0.123784
1342.0,0.808683,0.116857,0.809105,0.115885,0.806404,0.117498,0.798402,0.123403
1344.0,0.809183,0.116408,0.809579,0.115449,0.806839,0.117078,0.798751,0.123023
1346.0,0.809680,0.115963,0.810051,0.115015,0.807272,0.116661,0.799098,0.122646
1348.0,0.810174,0.115519,0.810520,0.114584,0.807703,0.116246,0.799443,0.122270
1350.0,0.810665,0.115079,0.810986,0.114156,0.808131,0.115834,0.799787,0.121895
1352.0,0.811154,0.114640,0.811449,0.113730,0.808556,0.115423,0.800128,0.121523
1354.0,0.811640,0.114205,0.811910,0.113306,0.808979,0.115015,0.800467,0.121152
1356.0,0.812123,0.113772,0.812368,0.112885,0.809400,0.114609,0.800804,0.120783
1358.0,0.812604,0.113341,0.812824,0.112466,0.809818,0.114205,0.801140,0.120415
1360.0,0.813082,0.112913,0.813277,0.112049,0.810234,0.113803,0.801473,0.120049
1362.0,0.813557,0.112487,0.813728,0.111635,0.810648,0.113403,0.801805,0.119685
1364.0,0.814030,0.112064,0.814176,0.111223,0.811059,0.113006,0.802134,0.119323
1366.0,0.814500,0.111643,0.814621,0.110813,0.811468,0.112611,0.802462,0.118962
1368.0,0.814967,0.111224,0.815064,0.110406,0.811875,0.112217,0.802788,0.118603
1370.0,0.815432,0.110808,0.815505,0.110001,0.812279,0.111826,0.803112,0.118245
1372.0,0.815894,0.110395,0.815943,0.109598,0.812681,0.111437,0.803434,0.117889
1374.0,0.816354,0.109983,0.816378,0.109198,0.813080,0.111050,0.803755,0.117535
1376.0,0.816811,0.109574,0.816811,0.108799,0.813478,0.110665,0.804073,0.117182
1378.0,0.817266,0.109167,0.817242,0.108403,0.813873,0.110281,0.804390,0.116831
1380.0,0.817718,0.108763,0.817670,0.108009,0.814266,0.109900,0.804704,0.116481
1382.0,0.818168,0.108361,0.818096,0.107617,0.814657,0.109521,0.805017,0.116133
1384.0,0.818615,0.107961,0.818520,0.107228,0.815045,0.109144,0.805329,0.115786
1386.0,0.819060,0.107563,0.818941,0.106840,0.815431,0.108769,0.805638,0.115441
1388.0,0.819503,0.107168,0.819359,0.106455,0.815815,0.108396,0.805945,0.115098
1390.0,0.819943,0.106775,0.819776,0.106072,0.816197,0.108025,0.806251,0.114756
1392.0,0.820380,0.106384,0.820190,0.105691,0.816577,0.107655,0.806555,0.114416
1394.0,0.820816,0.105995,0.820602,0.105311,0.816955,0.107288,0.806858,0.114077
1396.0,0.821249,0.105608,0.821012,0.104934,0.817330,0.106922,0.807158,0.113739
1398.0,0.821679,0.105224,0.821419,0.104560,0.817703,0.106559,0.807457,0.113403
1400.0,0.822107,0.104841,0.821824,0.104187,0.818075,0.106197,0.807754,0.113069
